"ALU_NOVAMATRICULA","ALU_ANO_EVASA","ALU_PERIODO_EVASAO","MAT_TUR_DIS_DISCIPLINA","DISCIPLINA","MAT_MEDIA_FINAL"
"c90c6cc1f6a1b0b576a40d8f2a2280f7",2010,1,1411187,"Análise e Técnica de Algoritmos",8.9
"c90c6cc1f6a1b0b576a40d8f2a2280f7",2010,1,1411189,"Compiladores",8.8
"c90c6cc1f6a1b0b576a40d8f2a2280f7",2010,1,1411191,"Interconexão de Redes de Computadores",7.7
"c90c6cc1f6a1b0b576a40d8f2a2280f7",2010,1,1411185,"Projeto em Computação I",8.3
"c90c6cc1f6a1b0b576a40d8f2a2280f7",2010,1,1411188,"Métodos e Software Numéricos",7.4
"c90c6cc1f6a1b0b576a40d8f2a2280f7",2010,1,1411197,"Aval. de Desempenho de Sistemas Discretos",6.5
"c90c6cc1f6a1b0b576a40d8f2a2280f7",2010,1,1305220,"Informática e Sociedade",9
"c90c6cc1f6a1b0b576a40d8f2a2280f7",2010,1,1411186,"Projeto em Computação II",9
"c90c6cc1f6a1b0b576a40d8f2a2280f7",2010,1,1411194,"Banco de Dados II",7.3
"c90c6cc1f6a1b0b576a40d8f2a2280f7",2010,1,1411196,"Inteligência Artificial I",8.6
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1109035,"Álgebra Vetorial e Geometria Analítica",NA
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1109103,"Cálculo Diferencial e Integral I",NA
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411167,"Programação I",NA
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411174,"Introdução à Computação",NA
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411180,"Laboratório de Programação I",NA
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1307151,"Leitura e Produção de Textos",NA
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1108089,"Fundamentos de Física Clássica",10
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1109113,"Matemática Discreta",10
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411168,"Programação II",9.9
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411170,"Teoria dos Grafos",9.8
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411181,"Laboratório de Programação II",9.4
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1305218,"Métodologia Científica",9.5
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1109035,"Álgebra Vetorial e Geometria Analítica",10
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1109103,"Cálculo Diferencial e Integral I",10
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411167,"Programação I",9.7
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411180,"Laboratório de Programação I",9.9
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1307151,"Leitura e Produção de Textos",9.2
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411174,"Introdução à Computação",9.8
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1108090,"Fundamentos de Física Moderna",10
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1114107,"Probabilidade e Estatistica",10
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411171,"Teoria da Computação",10
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411172,"Estrutura de Dados e Algoritmos",9.6
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411176,"Gerência da Informação",8.5
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",9.4
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1114114,"Métodos Estatisticos",9.4
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411169,"Paradigmas de Ling. de Programação",8.8
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411173,"Lógica Matemática",9.9
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411175,"Org. e Arquitetura de Computadores I",9.4
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411177,"Engenharia de Software I",8.4
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411178,"Sistemas de Informação I",9.5
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411182,"Lab. de Org. e Arquitetura de Computadores",10
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411187,"Análise e Técnica de Algoritmos",9.7
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411189,"Compiladores",10
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411183,"Laboratório de Engenharia de Software",7.9
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411190,"Redes de Computadores",9.4
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411193,"Banco de Dados I",8.1
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411195,"Sistemas de Informação II",8
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1305219,"Direito e Cidadania",10
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1305220,"Informática e Sociedade",9
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411185,"Projeto em Computação I",7.6
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411192,"Sistemas Operacionais",8.6
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411194,"Banco de Dados II",9.1
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411196,"Inteligência Artificial I",9.5
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411184,"Lab. de Intercon. de Redes de Computadores",8.9
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411186,"Projeto em Computação II",8
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411188,"Métodos e Software Numéricos",8.4
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411191,"Interconexão de Redes de Computadores",8.9
"4b8db07c0c627d8b817dcf0103b2459f",2010,1,1411197,"Aval. de Desempenho de Sistemas Discretos",8.7
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1109035,"Álgebra Vetorial e Geometria Analítica",5.6
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1109103,"Cálculo Diferencial e Integral I",5.4
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411167,"Programação I",NA
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411174,"Introdução à Computação",7
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411180,"Laboratório de Programação I",NA
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1307151,"Leitura e Produção de Textos",8.2
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411167,"Programação I",7.7
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411180,"Laboratório de Programação I",7.8
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1305218,"Métodologia Científica",7.8
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1108089,"Fundamentos de Física Clássica",7.1
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1108090,"Fundamentos de Física Moderna",7.5
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1114107,"Probabilidade e Estatistica",7.4
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1109113,"Matemática Discreta",7.8
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411168,"Programação II",7.3
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411170,"Teoria dos Grafos",7
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411181,"Laboratório de Programação II",8.9
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1114114,"Métodos Estatisticos",8.6
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411171,"Teoria da Computação",5.2
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411172,"Estrutura de Dados e Algoritmos",8.2
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411176,"Gerência da Informação",8.2
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411177,"Engenharia de Software I",7.2
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",8
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411173,"Lógica Matemática",9.3
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411178,"Sistemas de Informação I",7.3
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411182,"Lab. de Org. e Arquitetura de Computadores",9.1
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1305220,"Informática e Sociedade",8.5
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411169,"Paradigmas de Ling. de Programação",5.9
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411175,"Org. e Arquitetura de Computadores I",7
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411183,"Laboratório de Engenharia de Software",7.3
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411193,"Banco de Dados I",5.1
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411195,"Sistemas de Informação II",4
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1305219,"Direito e Cidadania",0
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411190,"Redes de Computadores",3.1
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411187,"Análise e Técnica de Algoritmos",7
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411190,"Redes de Computadores",7.6
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411192,"Sistemas Operacionais",6
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411195,"Sistemas de Informação II",6.6
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411184,"Lab. de Intercon. de Redes de Computadores",7
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411189,"Compiladores",7.7
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411191,"Interconexão de Redes de Computadores",7
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411194,"Banco de Dados II",7.3
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411196,"Inteligência Artificial I",3.9
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411197,"Aval. de Desempenho de Sistemas Discretos",6.7
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1305219,"Direito e Cidadania",8.2
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411185,"Projeto em Computação I",5
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411188,"Métodos e Software Numéricos",5.4
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411196,"Inteligência Artificial I",7.3
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411186,"Projeto em Computação II",1.8
"34da075d1a9e8f6aa27a59999d18188b",2011,1,1411186,"Projeto em Computação II",7.4
"a952bb04b2ba6c3da5927add287f8167",2008,2,1307151,"Leitura e Produção de Textos",5.1
"a952bb04b2ba6c3da5927add287f8167",2008,2,1109035,"Álgebra Vetorial e Geometria Analítica",7
"a952bb04b2ba6c3da5927add287f8167",2008,2,1305218,"Métodologia Científica",7
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411180,"Laboratório de Programação I",9
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411174,"Introdução à Computação",8.7
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411167,"Programação I",7.4
"a952bb04b2ba6c3da5927add287f8167",2008,2,1109103,"Cálculo Diferencial e Integral I",7
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411170,"Teoria dos Grafos",7.1
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411181,"Laboratório de Programação II",8.1
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411176,"Gerência da Informação",7.2
"a952bb04b2ba6c3da5927add287f8167",2008,2,1109113,"Matemática Discreta",5
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411168,"Programação II",7
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",7.4
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411171,"Teoria da Computação",5.4
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411172,"Estrutura de Dados e Algoritmos",7.1
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411178,"Sistemas de Informação I",6.2
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411173,"Lógica Matemática",7
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411169,"Paradigmas de Ling. de Programação",7.1
"a952bb04b2ba6c3da5927add287f8167",2008,2,1108089,"Fundamentos de Física Clássica",5.1
"a952bb04b2ba6c3da5927add287f8167",2008,2,1305219,"Direito e Cidadania",9.1
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411195,"Sistemas de Informação II",8.6
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411193,"Banco de Dados I",5
"a952bb04b2ba6c3da5927add287f8167",2008,2,1108090,"Fundamentos de Física Moderna",5.6
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411175,"Org. e Arquitetura de Computadores I",5
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411194,"Banco de Dados II",5
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411187,"Análise e Técnica de Algoritmos",3.8
"a952bb04b2ba6c3da5927add287f8167",2008,2,1114107,"Probabilidade e Estatistica",5.8
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411182,"Lab. de Org. e Arquitetura de Computadores",7.7
"a952bb04b2ba6c3da5927add287f8167",2008,2,1114114,"Métodos Estatisticos",2
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411177,"Engenharia de Software I",7.9
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411189,"Compiladores",1.7
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411190,"Redes de Computadores",6.4
"a952bb04b2ba6c3da5927add287f8167",2008,2,1114114,"Métodos Estatisticos",4.3
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411183,"Laboratório de Engenharia de Software",9
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411187,"Análise e Técnica de Algoritmos",3.1
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411189,"Compiladores",5
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411187,"Análise e Técnica de Algoritmos",5.4
"a952bb04b2ba6c3da5927add287f8167",2008,2,1114114,"Métodos Estatisticos",5
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411184,"Lab. de Intercon. de Redes de Computadores",7
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411185,"Projeto em Computação I",8.4
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411191,"Interconexão de Redes de Computadores",7
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411186,"Projeto em Computação II",7.7
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411192,"Sistemas Operacionais",5.8
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411188,"Métodos e Software Numéricos",5
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411196,"Inteligência Artificial I",5.2
"a952bb04b2ba6c3da5927add287f8167",2008,2,1411197,"Aval. de Desempenho de Sistemas Discretos",7
"a952bb04b2ba6c3da5927add287f8167",2008,2,1305220,"Informática e Sociedade",9.9
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1109035,"Álgebra Vetorial e Geometria Analítica",7.1
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1109103,"Cálculo Diferencial e Integral I",7
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411167,"Programação I",7.9
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411174,"Introdução à Computação",8.8
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411180,"Laboratório de Programação I",8.1
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1307151,"Leitura e Produção de Textos",9.5
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1108089,"Fundamentos de Física Clássica",7.4
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1109113,"Matemática Discreta",8
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411168,"Programação II",8.5
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411170,"Teoria dos Grafos",7.2
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411181,"Laboratório de Programação II",8.3
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1305218,"Métodologia Científica",8.2
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",8.7
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1108090,"Fundamentos de Física Moderna",7.8
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1114107,"Probabilidade e Estatistica",7
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411171,"Teoria da Computação",7.3
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411172,"Estrutura de Dados e Algoritmos",8.5
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411176,"Gerência da Informação",8
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1114114,"Métodos Estatisticos",6.9
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411169,"Paradigmas de Ling. de Programação",7
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411173,"Lógica Matemática",7.3
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411177,"Engenharia de Software I",7.4
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411178,"Sistemas de Informação I",8
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411182,"Lab. de Org. e Arquitetura de Computadores",7.5
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411187,"Análise e Técnica de Algoritmos",6
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411193,"Banco de Dados I",6
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411183,"Laboratório de Engenharia de Software",7.6
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411189,"Compiladores",8.5
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411192,"Sistemas Operacionais",5.8
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411190,"Redes de Computadores",7.1
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411195,"Sistemas de Informação II",5.5
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1305219,"Direito e Cidadania",8
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1305220,"Informática e Sociedade",8.8
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411184,"Lab. de Intercon. de Redes de Computadores",7
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411185,"Projeto em Computação I",7.1
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411191,"Interconexão de Redes de Computadores",7
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411196,"Inteligência Artificial I",7.3
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411194,"Banco de Dados II",7
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411186,"Projeto em Computação II",8.3
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411188,"Métodos e Software Numéricos",6.8
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411197,"Aval. de Desempenho de Sistemas Discretos",7.6
"6ac621a95d4fc0a5c4d4f37c2f08f231",2010,1,1411175,"Org. e Arquitetura de Computadores I",8.6
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411175,"Org. e Arquitetura de Computadores I",6.3
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411182,"Lab. de Org. e Arquitetura de Computadores",8.5
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1109035,"Álgebra Vetorial e Geometria Analítica",8.2
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1109103,"Cálculo Diferencial e Integral I",7
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411167,"Programação I",8.3
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411180,"Laboratório de Programação I",9.7
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1307151,"Leitura e Produção de Textos",7.6
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1305220,"Informática e Sociedade",9.2
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411174,"Introdução à Computação",7.8
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1108089,"Fundamentos de Física Clássica",7.5
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1305218,"Métodologia Científica",8.8
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411181,"Laboratório de Programação II",9.1
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411170,"Teoria dos Grafos",7.9
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411168,"Programação II",8.4
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1109113,"Matemática Discreta",7
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",7
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411176,"Gerência da Informação",6.1
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411172,"Estrutura de Dados e Algoritmos",7
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411171,"Teoria da Computação",6.1
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1108090,"Fundamentos de Física Moderna",5.5
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411178,"Sistemas de Informação I",7
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411169,"Paradigmas de Ling. de Programação",6.6
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411173,"Lógica Matemática",7.1
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411195,"Sistemas de Informação II",6.1
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411193,"Banco de Dados I",6.5
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1114107,"Probabilidade e Estatistica",6.9
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411194,"Banco de Dados II",5.1
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411177,"Engenharia de Software I",5.6
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1114114,"Métodos Estatisticos",5.3
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411187,"Análise e Técnica de Algoritmos",5.9
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411183,"Laboratório de Engenharia de Software",7.7
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411185,"Projeto em Computação I",8.3
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411190,"Redes de Computadores",0
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411197,"Aval. de Desempenho de Sistemas Discretos",0
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411189,"Compiladores",6.1
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411190,"Redes de Computadores",5.6
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411197,"Aval. de Desempenho de Sistemas Discretos",0
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411189,"Compiladores",0
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411184,"Lab. de Intercon. de Redes de Computadores",1.8
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411191,"Interconexão de Redes de Computadores",1.8
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411196,"Inteligência Artificial I",0
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411188,"Métodos e Software Numéricos",7.5
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411197,"Aval. de Desempenho de Sistemas Discretos",5.2
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1305219,"Direito e Cidadania",5
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411186,"Projeto em Computação II",0
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411184,"Lab. de Intercon. de Redes de Computadores",7
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411186,"Projeto em Computação II",9.8
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411191,"Interconexão de Redes de Computadores",7
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411196,"Inteligência Artificial I",7
"cad9bad2674a5251b8ac348ca1b15225",2008,2,1411192,"Sistemas Operacionais",6.1
"609c4dd289a1881c2115c285190afdd5",2010,1,1109035,"Álgebra Vetorial e Geometria Analítica",2.5
"609c4dd289a1881c2115c285190afdd5",2010,1,1109103,"Cálculo Diferencial e Integral I",3.6
"609c4dd289a1881c2115c285190afdd5",2010,1,1411167,"Programação I",8.7
"609c4dd289a1881c2115c285190afdd5",2010,1,1411174,"Introdução à Computação",7.3
"609c4dd289a1881c2115c285190afdd5",2010,1,1411180,"Laboratório de Programação I",7.6
"609c4dd289a1881c2115c285190afdd5",2010,1,1307151,"Leitura e Produção de Textos",9.1
"609c4dd289a1881c2115c285190afdd5",2010,1,1109035,"Álgebra Vetorial e Geometria Analítica",5.6
"609c4dd289a1881c2115c285190afdd5",2010,1,1109103,"Cálculo Diferencial e Integral I",7.5
"609c4dd289a1881c2115c285190afdd5",2010,1,1109113,"Matemática Discreta",7.6
"609c4dd289a1881c2115c285190afdd5",2010,1,1411168,"Programação II",7.2
"609c4dd289a1881c2115c285190afdd5",2010,1,1411181,"Laboratório de Programação II",9.1
"609c4dd289a1881c2115c285190afdd5",2010,1,1411170,"Teoria dos Grafos",7
